N,P,K,temperature,humidity,ph,rainfall,label
0.058252427,0.627099855,0.188556341,25.78746268,60.2816298,6.058306161,49.14337177,lentil
0.02020202,0.620384757,0.204308091,23.89271875,61.78779413,6.658605362,52.55730112,lentil
0.031578947,0.571788039,0.200239561,28.67408774,63.18832976,7.299360767,42.96018627,lentil
0.20610687,0.60413548,0.210168675,28.42062847,61.77336343,7.815210661,49.02366803,lentil
0.295454545,0.682086518,0.151581973,21.35499456,62.60136323,5.925391795,41.78219834,lentil
0.294117647,0.6744818,0.167794606,21.12695586,63.18738532,6.403683619,38.71834464,lentil
0.305785124,0.573965771,0.204378318,24.02037872,61.62313345,7.397546271,49.78102578,lentil
0.269565217,0.548422287,0.208222176,25.40474421,65.8567539,7.722335992,51.92057267,lentil
0.198198198,0.567651447,0.190440178,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil
0.03030303,0.671177425,0.168434828,20.21368219,68.65257685,6.887130053,50.89732989,lentil
0.04,0.638998789,0.141323389,29.19585548,68.01965728,7.441976825,44.93261911,lentil
0.132653061,0.59052544,0.214309446,18.29783597,69.6897615,7.629910252999999,49.39111479,lentil
0.12244898,0.581936943,0.180452957,27.41434987,63.41785982,7.336117221,44.43177543,lentil
0.046511628,0.570943791,0.198240743,24.84063998,60.09116626,6.75020529,48.77790371,lentil
0.1,0.540812708,0.177578785,29.94413861,67.31323084,7.52178027,40.37113729,lentil
0.169811321,0.579557923,0.190590061,25.87990287,67.55109024,6.347379185,47.89645224,lentil
0.301886792,0.595448407,0.173258971,20.0467711,65.84395319,7.135251532000001,46.05333124,lentil
0.064516129,0.654578064,0.143261697,22.99451999,66.70897237,7.670178119,54.49044154,lentil
0.133928571,0.630467276,0.178478907,25.13163619,66.92642362,7.399749291,49.04015558,lentil
0,0.553211057,0.208800949,28.49584395,62.44616219,7.841496029,53.14531023,lentil
0.229007634,0.66226464,0.200413924,18.28766124,69.48515056,6.254216611,48.60449438,lentil
0.036585366,0.609399737,0.157534582,24.38041875,61.18458224,6.868881707999999,53.13946695,lentil
0.019417476,0.637679389,0.207660192,21.31852148,66.43934593,7.320514721,45.42616802,lentil
0.094339623,0.680976376,0.181364232,18.54141834,62.70637578,6.296976913,44.07819743,lentil
0.132075472,0.571247789,0.224927265,25.28710601,60.85993533,7.241151936,49.37369982,lentil
0.307086614,0.573017415,0.19564356,25.43459777,69.12613376,7.685959305,41.02682925,lentil
0.179245283,0.621568373,0.132045579,28.83600962,69.76112921,6.890760124,44.08562546,lentil
0.1875,0.540917072,0.186972679,27.37659643,63.93927841,6.155915975,49.47371773,lentil
0.298076923,0.572450135,0.144908659,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil
0.252252252,0.524973036,0.218283392,27.4818649,62.04814951,6.861640036,37.81123974,lentil
0.056179775,0.635505879,0.180292381,18.28072173,68.10365387,6.978361689,48.80253285,lentil
0.16,0.582374394,0.163920407,27.61204997,69.29786244,7.043160241,42.72374404,lentil
0.288135593,0.604990258,0.179822303,23.43974653,63.22011726,5.94239222,45.40277297,lentil
0.137254902,0.633281504,0.183331194,20.95628486,63.68128841,7.239455147,52.39881209,lentil
0.23655914,0.580207241,0.148387482,23.7937153,68.03209183,6.516317561,49.73922097,lentil
0.235294118,0.606138038,0.161777511,22.6371424,65.44544859,6.233269045,38.30411077,lentil
0.020833333,0.68377087,0.14704721,21.53577883,65.47227704,7.505283615,35.75107592,lentil
0.245283019,0.573360336,0.150964309,29.87854588,65.73085206,6.950300686,44.95654782,lentil
0.262135922,0.602377937,0.139709846,25.2653291,67.10004577,6.958054839,48.33941188,lentil
0.218181818,0.629616137,0.145306694,25.17885316,68.93307305,6.54803469,35.03484812,lentil
0.116071429,0.601030234,0.226824725,24.12192608,61.09533545,6.461618577,44.23629285,lentil
0.064516129,0.580048232,0.202215118,23.33565221,67.40460704,7.065264073,36.18678721,lentil
0.129032258,0.564498857,0.212685226,21.74600081,63.39503184,6.765091462000001,50.43306085,lentil
0.240601504,0.614298595,0.194580644,27.60195453,63.46170674,5.91645379,54.37814199,lentil
0.065217391,0.616004985,0.171603038,24.388717,62.50453062,6.711341147000001,47.26052494,lentil
0.091743119,0.637184774,0.178765703,24.98287462,66.895409,6.379881442,38.21370568,lentil
0.277372263,0.605180206,0.18402215,28.234829,69.3159965,6.313284267999999,35.36831423,lentil
0.157407407,0.632315043,0.150991793,26.03026959,69.55863145,7.393210848,37.11395801,lentil
0.220338983,0.566437751,0.206673104,28.04849594,64.07691942,7.504930973,37.15824966,lentil
0.2,0.64171532,0.160564591,24.87425505,64.00213929,7.198076286,48.28137482,lentil
0.242424242,0.629180349,0.203089941,23.97081395,62.35557553,7.007037515,53.40906048,lentil
0.162393162,0.669151053,0.177865041,20.06003985,67.76252583,6.677262562,42.89509057,lentil
0.22,0.614803166,0.182041515,19.59221047,61.28633405,6.74398035,41.7704893,lentil
0.247787611,0.601201718,0.14277632,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil
0.011235955,0.579979353,0.192558211,27.52135365,60.53657684,6.551577598,48.06491307,lentil
0.117647059,0.579439604,0.205764888,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil
0.292682927,0.623889668,0.198282728,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil
0.235294118,0.601424255,0.196464849,25.39038396,60.4989659,7.437373666,39.18374505,lentil
0.117647059,0.617870576,0.181601875,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil
0.20754717,0.608746425,0.149652826,27.70496805,63.20915034,7.74672376,37.46160727,lentil
0.228070175,0.62226075,0.209188517,18.06486101,65.1034354,6.300479414,51.54922825,lentil
0.164948454,0.655702792,0.165650686,18.13027797,62.45851612,6.078724107,50.6128521,lentil
0.147368421,0.562830832,0.19344845,23.82723528,67.89815262,6.76660668,46.90725077,lentil
0.297297297,0.583043974,0.181055564,23.19305333,62.74710773,7.641024177,49.55213308,lentil
0.207920792,0.599488087,0.154173906,25.08966129,68.17543102,6.559681838,41.45486619,lentil
0,0.595498642,0.193099022,25.86928193,61.88321072,7.072923306,36.68284038,lentil
0.098039216,0.679103863,0.164261349,18.43966037,68.05394959,7.732194787999999,39.00992137,lentil
0.275229358,0.574663317,0.160462483,27.14911056,67.02664337,6.157782589,52.50812701,lentil
0,0.647227914,0.162153527,23.33375853,64.50515776,7.240988401,47.01510708,lentil
0.267175573,0.602983949,0.196971263,26.7230014,62.96841833,6.898905799,42.87274897,lentil
0.074468085,0.591230044,0.222201255,19.55750776,64.45268309,6.818681086000002,53.04669416,lentil
0.109756098,0.5648744,0.154671999,26.13708256,66.7729209,6.261937875,46.48280681,lentil
0.13592233,0.632479154,0.138151522,27.99990346,65.57653373,6.493036868,49.94043064,lentil
0.127272727,0.607711159,0.179911229,29.05941162,62.10652364,7.042474679,36.5011366,lentil
0.307692308,0.609112139,0.151192962,25.71269843,64.1123333,7.692013657,50.17067771,lentil
0.24137931,0.610211888,0.197129814,21.79792649,63.73086065,6.250994222999999,46.62370222,lentil
0.227642276,0.659948754,0.158455367,24.70626432,60.26854183,6.0521848810000005,53.12442925,lentil
0.325203252,0.586821617,0.202278961,20.94981756,65.8108757,7.002216044,44.23913012,lentil
0.101010101,0.614848501,0.168394828,24.84918386,68.98088448,7.272427638,41.61080544,lentil
0.108108108,0.661646914,0.179030725,21.91041045,65.21662467,5.962001484,36.10211371,lentil
0.276119403,0.626353271,0.17446047,25.93381964,68.70533022,7.080506001,51.02372773,lentil
0,0.563872815,0.181475565,29.82112112,69.4073209,6.5937983870000005,51.56461082,lentil
0.066666667,0.581572026,0.216161985,27.52185591,63.13215259,7.28805662,45.20841071,lentil
0.119047619,0.549039637,0.157014439,27.99627907,68.6428593,7.32710972,46.10585191,lentil
0.314516129,0.661827461,0.150497561,20.76774783,63.90164154,6.366355781,47.9271552,lentil
0.25,0.554165938,0.208575189,23.05276444,60.424786,7.011121216,52.60285259,lentil
0.087378641,0.665753301,0.166272455,21.65845777,63.58337146,6.280725549,38.07659414,lentil
0.048780488,0.565943426,0.168322578,26.25070298,67.62779652,7.621494566,40.8106299,lentil
0.278688525,0.669897145,0.150294952,20.97195263,63.83179889,7.630424082999999,53.10207889,lentil
0.264,0.664380943,0.142560638,23.89736406,66.32102048,7.802212437,40.74536757,lentil
0.03125,0.277264914,0.246440909,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
0.098360656,0.241102963,0.252397932,19.65690085,89.93701023,5.937649577999999,108.0458926,pomegranate
0.114285714,0.321847519,0.253189355,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
0.393617021,0.221819762,0.247370846,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
0,0.30876264,0.252748166,22.44581266,89.90147027,6.7380162210000005,109.3905998,pomegranate
0.329787234,0.284211271,0.244581008,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
0.2625,0.257502501,0.253538607,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
0.078947368,0.323379162,0.259360749,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
0.268817204,0.309629818,0.265410821,19.20090378,94.27659596,6.9235093710000015,108.0423555,pomegranate
0.234375,0.152506481,0.247055865,23.12808226,92.68328358,6.630646082999999,109.3930157,pomegranate
0.254545455,0.075842162,0.246377276,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate
0.23880597,0.131970266,0.270786619,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate
0.45,0.109602565,0.258338358,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate
0.061538462,0.234560046,0.257758825,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
0.318681319,0.256931299,0.260826468,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
0.219178082,0.195622438,0.278574298,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
0.209302326,0.298787937,0.263371029,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate
0.154929577,0.22064402,0.265047694,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
0.086206897,0.210489883,0.263103008,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
0.211764706,0.2535545,0.279670101,23.71028128,89.61794165,6.184400085,105.64999070000002,pomegranate
0.157894737,0.113495781,0.262450505,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
0.357142857,0.288275977,0.278716771,21.660249800000006,94.79397419,5.885638185,112.4349689,pomegranate
0.247191011,0.263972247,0.286746904,20.13037175,89.31505137,6.1438746910000015,107.3416913,pomegranate
0.140625,0.217949075,0.262571597,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate
0.148148148,0.327007756,0.267673759,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate
0,0.206806549,0.268547604,23.20242586,91.19442671,6.8598408210000015,109.0946323,pomegranate
0.029850746,0.250233635,0.292875519,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
0.378378378,0.088097688,0.260676987,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
0.106666667,0.269087285,0.289162985,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
0.358024691,0.222808039,0.248721611,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate
0.217948718,0.21055566,0.271593316,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
0.350515464,0.256851587,0.278710772,18.75927679,89.93457597,6.6486872739999985,111.0196744,pomegranate
0.244186047,0.272056442,0.276609143,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
0.304878049,0.223942002,0.272736141,18.91251245,87.74938524,6.608023872,111.28005159999998,pomegranate
0.115942029,0.308972671,0.23862612,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
0.302325581,0.225772692,0.277455645,19.72620525,89.64934166,6.910374919,108.22872759999998,pomegranate
0.061538462,0.223972459,0.273309022,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate
0.356435644,0.26683069,0.255927367,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
0.072463768,0.27059859,0.252266363,24.692258,93.87030088,6.2979075789999985,104.6735454,pomegranate
0.253333333,0.210591891,0.261244066,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
0.364485981,0.340419934,0.260769174,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate
0.064102564,0.308430809,0.278337827,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
0.056338028,0.268443658,0.28002983,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
0.404255319,0.275096275,0.241851421,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
0.44047619,0.15439074,0.246899814,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
0.12,0.275284006,0.2599482,24.81530144,91.90842992,5.972714857000001,109.2853418,pomegranate
0.308510638,0.25985286,0.285496362,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate
0.078125,0.257878242,0.252033787,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate
0.255813953,0.299123833,0.260185501,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
0.06779661,0.23101081,0.254601085,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
0.308823529,0.083469615,0.264040334,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
0.305263158,0.234873542,0.278564317,23.40981539,93.13277,6.749260456,105.2240743,pomegranate
0.319444444,0.071217712,0.275913444,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
0.206349206,0.102635829,0.282290921,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate
0.090909091,0.179697607,0.248104363,22.34375696,89.7870345,5.6482436489999985,103.3183074,pomegranate
0.293478261,0.268673655,0.262466134,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
0.107692308,0.295816569,0.243957187,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate
0.169014085,0.253608417,0.268855852,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
0.060606061,0.237288429,0.278828105,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate
0.052631579,0.115545156,0.283893532,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
0.015625,0.310394821,0.234790234,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
0.237113402,0.31599261,0.292615338,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
0.275862069,0.250530566,0.279906205,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate
0.1625,0.341433854,0.247520305,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
0.421052632,0.138437219,0.284665927,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate
0.3,0.122429862,0.257804277,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
0.040540541,0.282521015,0.273975666,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate
0.36036036,0.303244865,0.269839583,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
0.17721519,0.293862279,0.26480936,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate
0.426966292,0.192293876,0.241134465,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
0.430379747,0.132719355,0.248011427,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
0.385542169,0.189881197,0.249635682,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
0.243243243,0.264883546,0.228424599,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
0.115942029,0.286422111,0.263014766,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
0.241935484,0.0908971,0.275451763,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate
0,0.076508825,0.238035317,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
0.293333333,0.115796799,0.279189822,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
0.215384615,0.109701539,0.269778543,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate
0.356321839,0.136072019,0.287123607,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate
0.386138614,0.212242891,0.293123928,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate
0.175438596,0.07435934,0.273922362,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
0.108108108,0.313810087,0.244128621,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
0.367816092,0.165602391,0.265023424,23.50128217,92.97527546,5.786058032000001,106.61905,pomegranate
0.268656716,0.131490075,0.269419231,19.44623085,89.02127045,5.627186257000001,106.1606833,pomegranate
0.227272727,0.305038439,0.266181578,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate
0.39,0.31288238,0.240158175,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
0.277777778,0.098722359,0.293834968,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
0.166666667,0.12881543,0.28830219,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
0.396039604,0.223919482,0.288248917,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate
0.044117647,0.290882437,0.252300617,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
0.147540984,0.211137809,0.235735144,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate
0.340909091,0.248142339,0.247134635,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
0.444444444,0.121004063,0.271920472,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
0.380952381,0.349272855,0.238143025,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate
0.347826087,0.320106399,0.252148857,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
0.326732673,0.261357133,0.298332576,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
0.06779661,0.187037267,0.272138253,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
0.173333333,0.204193569,0.283188201,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
